transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size
8955,12,2572,12-05-2017,True,Approved,WeareA2B,Standard,medium,medium
8956,0,2832,20-06-2017,True,Approved,,,,
8957,6,2530,20-08-2017,False,Approved,OHM Cycles,Standard,high,medium
8958,0,1640,24-03-2017,True,Approved,Trek Bicycles,Road,medium,medium
8959,35,928,04-10-2017,True,Approved,Giant Bicycles,Standard,medium,medium
8960,97,730,15-08-2017,False,Approved,Solex,Standard,medium,large
8961,29,1181,05-03-2017,True,Approved,Norco Bicycles,Road,medium,medium
8962,39,3061,22-09-2017,True,Approved,Giant Bicycles,Standard,medium,large
8963,88,1695,28-09-2017,True,Approved,Norco Bicycles,Standard,high,small
8964,73,941,25-11-2017,True,Approved,Solex,Standard,medium,medium
8965,21,2629,16-11-2017,False,Approved,WeareA2B,Touring,medium,medium
8966,33,985,16-12-2017,False,Approved,OHM Cycles,Road,medium,small
8967,0,1636,14-05-2017,False,Approved,Norco Bicycles,Standard,low,medium
8968,34,1422,13-11-2017,True,Approved,Norco Bicycles,Road,high,large
8969,0,1165,11-10-2017,True,Approved,Trek Bicycles,Standard,high,medium
8970,75,1054,28-04-2017,False,Approved,Giant Bicycles,Touring,medium,large
8971,36,2625,23-01-2017,True,Approved,Solex,Standard,low,medium
8972,63,1675,17-01-2017,False,Approved,Solex,Standard,medium,medium
8973,84,2573,15-11-2017,False,Approved,Trek Bicycles,Road,medium,medium
8974,98,2329,20-12-2017,True,Approved,Trek Bicycles,Standard,high,medium
8975,7,3086,18-11-2017,False,Approved,Giant Bicycles,Standard,medium,small
8976,60,3426,15-11-2017,True,Approved,Giant Bicycles,Standard,high,small
8977,29,2182,02-02-2017,False,Approved,WeareA2B,Standard,medium,medium
8978,86,358,27-02-2017,False,Approved,OHM Cycles,Standard,medium,medium
8979,87,1956,27-11-2017,False,Approved,Giant Bicycles,Standard,high,medium
8980,27,2641,11-10-2017,True,Approved,Trek Bicycles,Standard,medium,medium
8981,14,584,20-08-2017,True,Approved,Trek Bicycles,Standard,medium,small
8982,17,353,28-03-2017,True,Approved,Solex,Standard,high,medium
8983,85,1595,11-05-2017,False,Approved,WeareA2B,Standard,medium,medium
8984,0,1731,27-10-2017,False,Approved,Norco Bicycles,Standard,low,medium
8985,77,863,20-06-2017,False,Approved,Norco Bicycles,Road,medium,large
8986,3,1095,16-12-2017,False,Approved,Trek Bicycles,Standard,medium,large
8987,73,2386,07-10-2017,False,Approved,Solex,Standard,medium,medium
8988,28,1084,02-04-2017,True,Approved,Norco Bicycles,Standard,medium,small
8989,0,621,26-06-2017,True,Approved,Giant Bicycles,Standard,medium,large
8990,45,1439,15-08-2017,True,Approved,Solex,Standard,medium,medium
8991,31,3066,12-05-2017,True,Approved,Giant Bicycles,Standard,medium,medium
8992,26,960,13-10-2017,True,Approved,WeareA2B,Standard,medium,medium
8993,1,2806,08-06-2017,False,Approved,Giant Bicycles,Standard,medium,medium
8994,58,1790,21-09-2017,False,Approved,OHM Cycles,Standard,medium,medium
8995,14,2968,12-07-2017,False,Approved,Solex,Standard,high,large
8996,57,2726,30-05-2017,False,Approved,WeareA2B,Touring,medium,large
8997,66,377,05-07-2017,True,Approved,Giant Bicycles,Road,low,small
8998,22,1185,13-01-2017,True,Approved,WeareA2B,Standard,medium,medium
8999,29,1728,24-09-2017,False,Approved,Norco Bicycles,Road,medium,medium
9000,42,3109,23-03-2017,False,Approved,OHM Cycles,Road,medium,small
9001,42,2414,26-12-2017,False,Approved,OHM Cycles,Road,medium,small
9002,25,1419,14-02-2017,True,Approved,Giant Bicycles,Road,medium,medium
9003,93,3327,11-10-2017,False,Approved,WeareA2B,Standard,medium,medium
9004,38,2132,11-11-2017,True,Approved,Trek Bicycles,Standard,medium,large
9005,50,2730,07-07-2017,False,Approved,WeareA2B,Standard,medium,small
9006,44,3283,16-11-2017,True,Approved,WeareA2B,Standard,medium,medium
9007,83,1929,08-01-2017,False,Approved,Solex,Touring,medium,large
9008,79,3293,25-11-2017,True,Approved,Solex,Touring,medium,large
9009,1,1969,30-10-2017,True,Approved,Giant Bicycles,Standard,medium,medium
9010,10,2401,16-09-2017,True,Approved,WeareA2B,Touring,medium,medium
9011,86,1533,05-01-2017,True,Approved,OHM Cycles,Standard,medium,medium
9012,57,1022,08-10-2017,True,Approved,WeareA2B,Touring,medium,large
9013,44,3169,05-01-2017,False,Approved,WeareA2B,Standard,medium,medium
9014,53,853,08-01-2017,True,Approved,OHM Cycles,Standard,medium,medium
9015,24,2560,21-04-2017,False,Approved,Solex,Road,medium,large
9016,43,1482,23-10-2017,False,Approved,Solex,Standard,medium,medium
9017,42,3133,21-04-2017,False,Approved,OHM Cycles,Road,medium,small
9018,67,432,15-05-2017,True,Approved,Norco Bicycles,Road,medium,medium
9019,89,2993,15-05-2017,False,Cancelled,WeareA2B,Touring,medium,large
9020,41,3014,29-09-2017,True,Approved,Norco Bicycles,Standard,low,medium
9021,8,3434,27-10-2017,False,Approved,Solex,Road,medium,small
9022,88,1546,03-03-2017,True,Approved,Norco Bicycles,Standard,medium,medium
9023,21,474,24-09-2017,True,Approved,Solex,Standard,medium,large
9024,2,635,14-09-2017,False,Approved,Solex,Standard,medium,medium
9025,46,1348,07-09-2017,False,Approved,OHM Cycles,Standard,low,medium
9026,72,2630,07-04-2017,False,Approved,Norco Bicycles,Standard,medium,medium
9027,38,1527,04-02-2017,False,Approved,Solex,Standard,medium,medium
9028,59,218,02-07-2017,True,Approved,WeareA2B,Standard,medium,small
9029,48,1000,21-10-2017,True,Approved,WeareA2B,Standard,medium,medium
9030,48,2036,05-12-2017,False,Approved,WeareA2B,Standard,medium,medium
9031,32,748,27-04-2017,True,Approved,Giant Bicycles,Standard,high,medium
9032,17,2333,08-05-2017,True,Approved,Solex,Standard,high,medium
9033,31,2088,21-12-2017,True,Approved,Giant Bicycles,Standard,medium,medium
9034,92,2737,05-09-2017,True,Approved,WeareA2B,Standard,medium,small
9035,56,3245,28-07-2017,True,Approved,Norco Bicycles,Mountain,low,small
9036,81,818,03-10-2017,True,Approved,Norco Bicycles,Standard,medium,small
9037,49,892,02-01-2017,False,Approved,Trek Bicycles,Road,medium,medium
9038,1,3165,05-03-2017,True,Approved,Giant Bicycles,Standard,medium,medium
9039,4,8,21-10-2017,True,Approved,Giant Bicycles,Standard,high,medium
9040,65,2860,08-01-2017,True,Approved,WeareA2B,Standard,medium,medium
9041,6,1153,13-12-2017,True,Approved,OHM Cycles,Standard,high,medium
9042,15,1957,10-10-2017,True,Approved,Norco Bicycles,Standard,low,medium
9043,14,2943,26-05-2017,False,Approved,Solex,Standard,high,large
9044,12,34,13-02-2017,False,Approved,WeareA2B,Standard,medium,medium
9045,78,418,26-01-2017,True,Approved,Giant Bicycles,Standard,medium,large
9046,93,1720,17-07-2017,True,Approved,WeareA2B,Standard,medium,medium
9047,17,2951,21-03-2017,False,Approved,WeareA2B,Touring,medium,large
9048,47,2127,28-11-2017,False,Approved,Trek Bicycles,Road,low,small
9049,28,1985,12-01-2017,False,Approved,Norco Bicycles,Standard,medium,small
9050,49,2550,09-06-2017,False,Approved,Trek Bicycles,Road,medium,medium
9051,44,1694,10-09-2017,False,Approved,WeareA2B,Standard,medium,medium
9052,99,2067,28-09-2017,True,Approved,OHM Cycles,Standard,medium,medium
9053,98,662,21-04-2017,False,Approved,Trek Bicycles,Standard,high,medium
9054,2,3182,09-03-2017,False,Approved,Solex,Standard,medium,medium
9055,18,706,30-07-2017,True,Approved,Norco Bicycles,Standard,high,medium
9056,22,2285,11-07-2017,True,Approved,Solex,Standard,medium,medium
9057,90,302,20-01-2017,,Approved,Norco Bicycles,Standard,low,medium
9058,21,761,24-07-2017,True,Approved,Solex,Standard,medium,large
9059,14,619,25-02-2017,False,Approved,Trek Bicycles,Standard,medium,small
9060,21,1398,06-07-2017,True,Approved,Solex,Standard,medium,large
9061,94,2796,02-01-2017,True,Approved,Giant Bicycles,Standard,medium,large
9062,74,1959,10-05-2017,True,Approved,WeareA2B,Standard,medium,medium
9063,99,913,08-09-2017,False,Approved,OHM Cycles,Standard,medium,medium
9064,93,1602,13-10-2017,False,Approved,WeareA2B,Standard,medium,medium
9065,5,3447,17-03-2017,False,Approved,Giant Bicycles,Standard,high,medium
9066,70,1539,17-07-2017,False,Approved,Trek Bicycles,Standard,high,medium
9067,7,2720,04-08-2017,False,Approved,Giant Bicycles,Standard,medium,small
9068,30,2145,19-06-2017,False,Approved,Solex,Standard,high,medium
9069,81,3264,13-02-2017,False,Approved,Norco Bicycles,Standard,medium,small
9070,7,2230,26-10-2017,True,Approved,Trek Bicycles,Road,low,medium
9071,37,823,14-10-2017,False,Approved,OHM Cycles,Standard,low,medium
9072,14,2431,26-05-2017,True,Approved,Trek Bicycles,Standard,medium,small
9073,18,979,03-06-2017,True,Approved,Norco Bicycles,Standard,high,medium
9074,39,1014,22-09-2017,False,Approved,Giant Bicycles,Standard,medium,large
9075,1,172,19-12-2017,True,Approved,Giant Bicycles,Standard,medium,medium
9076,15,1906,24-05-2017,True,Approved,Norco Bicycles,Standard,low,medium
9077,47,3151,25-03-2017,True,Approved,Trek Bicycles,Road,low,small
9078,91,329,19-05-2017,True,Approved,WeareA2B,Standard,low,medium
9079,79,2351,22-01-2017,True,Approved,Norco Bicycles,Standard,medium,medium
9080,50,2909,15-01-2017,True,Approved,Giant Bicycles,Standard,medium,medium
9081,32,328,25-10-2017,False,Approved,Giant Bicycles,Standard,medium,medium
9082,66,963,04-07-2017,True,Approved,Solex,Standard,medium,medium
9083,72,1346,15-12-2017,True,Approved,Norco Bicycles,Standard,medium,medium
9084,37,2686,01-12-2017,False,Approved,OHM Cycles,Standard,low,medium
9085,41,1455,28-11-2017,False,Approved,Solex,Road,medium,medium
9086,69,1356,08-12-2017,True,Approved,Norco Bicycles,Road,medium,large
9087,78,878,24-06-2017,True,Approved,Giant Bicycles,Standard,medium,large
9088,90,601,02-11-2017,True,Approved,Solex,Standard,low,medium
9089,48,2301,13-07-2017,False,Approved,WeareA2B,Standard,medium,medium
9090,51,2886,24-05-2017,False,Approved,OHM Cycles,Standard,high,medium
9091,35,2720,04-07-2017,False,Approved,Giant Bicycles,Standard,medium,medium
9092,61,882,11-04-2017,False,Approved,OHM Cycles,Standard,low,medium
9093,57,91,15-12-2017,False,Approved,WeareA2B,Touring,medium,large
9094,61,498,09-11-2017,True,Approved,Norco Bicycles,Standard,medium,small
9095,30,526,29-07-2017,True,Approved,Solex,Standard,high,medium
9096,79,3075,16-09-2017,False,Approved,Norco Bicycles,Standard,medium,medium
9097,17,2172,08-02-2017,True,Approved,Solex,Standard,high,medium
9098,0,1074,29-11-2017,False,Approved,WeareA2B,Standard,medium,small
9099,38,860,03-09-2017,True,Approved,Trek Bicycles,Standard,medium,large
9100,93,1389,19-02-2017,True,Approved,WeareA2B,Standard,medium,medium
9101,30,744,24-04-2017,False,Approved,Solex,Standard,high,medium
9102,81,2480,04-07-2017,False,Approved,Solex,Standard,medium,medium
9103,19,739,12-10-2017,True,Approved,OHM Cycles,Road,high,large
9104,70,3195,11-11-2017,True,Approved,Trek Bicycles,Standard,high,medium
9105,42,2549,03-11-2017,True,Approved,OHM Cycles,Road,medium,small
9106,49,153,02-05-2017,True,Approved,Trek Bicycles,Road,medium,medium
9107,81,1221,16-11-2017,True,Approved,Solex,Standard,medium,medium
9108,14,2418,07-11-2017,False,Approved,Trek Bicycles,Standard,medium,small
9109,43,1585,08-07-2017,False,Approved,Solex,Standard,medium,medium
9110,13,1286,30-10-2017,False,Approved,Solex,Standard,medium,medium
9111,11,2576,26-09-2017,True,Approved,Giant Bicycles,Standard,high,medium
9112,56,2483,17-04-2017,False,Approved,OHM Cycles,Standard,medium,medium
9113,35,3364,07-02-2017,True,Approved,Trek Bicycles,Standard,low,medium
9114,63,1710,11-10-2017,True,Approved,WeareA2B,Standard,medium,medium
9115,72,2889,15-03-2017,False,Approved,Norco Bicycles,Standard,medium,medium
9116,13,123,09-02-2017,False,Approved,Solex,Standard,medium,medium
9117,50,3307,31-05-2017,False,Approved,Giant Bicycles,Standard,medium,medium
9118,43,266,24-11-2017,True,Approved,Solex,Standard,medium,medium
9119,38,668,22-09-2017,True,Approved,Solex,Standard,medium,medium
9120,80,2627,06-11-2017,True,Approved,OHM Cycles,Touring,low,medium
9121,13,2695,17-12-2017,True,Approved,Solex,Standard,medium,medium
9122,14,2614,10-12-2017,False,Approved,Solex,Standard,high,large
9123,1,790,01-03-2017,False,Approved,Giant Bicycles,Standard,medium,medium
9124,62,830,23-07-2017,True,Approved,Solex,Standard,medium,medium
9125,15,235,28-12-2017,False,Approved,Norco Bicycles,Standard,low,medium
9126,32,1076,15-07-2017,True,Approved,Giant Bicycles,Standard,medium,medium
9127,0,1826,12-08-2017,False,Approved,WeareA2B,Standard,medium,medium
9128,63,1451,08-10-2017,True,Approved,Solex,Standard,medium,medium
9129,89,3486,27-04-2017,True,Approved,WeareA2B,Touring,medium,large
9130,35,865,10-06-2017,True,Approved,Trek Bicycles,Standard,low,medium
9131,27,2830,30-05-2017,False,Approved,Trek Bicycles,Standard,low,medium
9132,15,2150,03-01-2017,True,Approved,Norco Bicycles,Standard,low,medium
9133,94,1630,19-10-2017,True,Approved,Giant Bicycles,Standard,medium,large
9134,0,2122,07-12-2017,False,Approved,Norco Bicycles,Standard,low,medium
9135,61,1973,06-08-2017,True,Approved,Norco Bicycles,Standard,medium,small
9136,41,598,06-04-2017,False,Approved,Norco Bicycles,Standard,low,medium
9137,25,1377,16-04-2017,False,Approved,Giant Bicycles,Road,medium,medium
9138,31,787,16-10-2017,False,Approved,Giant Bicycles,Standard,medium,medium
9139,55,2847,13-10-2017,False,Approved,Trek Bicycles,Road,medium,large
9140,69,1212,20-10-2017,False,Approved,Giant Bicycles,Road,medium,medium
9141,43,556,04-06-2017,True,Approved,Solex,Standard,medium,medium
9142,28,793,12-01-2017,False,Approved,Solex,Road,medium,small
9143,46,88,06-08-2017,True,Approved,OHM Cycles,Standard,low,medium
9144,77,1524,18-05-2017,False,Approved,Norco Bicycles,Road,medium,large
9145,52,3343,27-01-2017,False,Approved,OHM Cycles,Road,medium,medium
9146,4,2207,21-09-2017,True,Approved,Giant Bicycles,Standard,high,medium
9147,0,2149,19-12-2017,False,Approved,Solex,Standard,medium,medium
9148,69,2722,12-06-2017,False,Approved,Giant Bicycles,Road,medium,medium
9149,30,2522,06-12-2017,True,Approved,OHM Cycles,Standard,medium,medium
9150,93,234,03-08-2017,True,Approved,OHM Cycles,Standard,high,medium
9151,26,1615,24-03-2017,False,Approved,WeareA2B,Standard,medium,medium
9152,3,254,27-08-2017,False,Approved,Trek Bicycles,Standard,medium,large
9153,66,3143,05-09-2017,True,Approved,Giant Bicycles,Road,low,small
9154,21,3451,15-12-2017,True,Approved,WeareA2B,Touring,medium,medium
9155,91,3120,30-10-2017,True,Approved,Solex,Standard,medium,medium
9156,0,2349,17-01-2017,False,Approved,Solex,Standard,medium,medium
9157,62,974,24-12-2017,False,Approved,Solex,Standard,medium,medium
9158,88,86,30-12-2017,True,Approved,Norco Bicycles,Standard,high,small
9159,35,717,18-08-2017,False,Approved,Trek Bicycles,Standard,low,medium
9160,3,1837,10-11-2017,False,Approved,Trek Bicycles,Standard,medium,large
9161,46,1588,26-11-2017,False,Approved,OHM Cycles,Standard,low,medium
9162,27,408,08-07-2017,False,Approved,Trek Bicycles,Standard,medium,medium
9163,2,1061,02-12-2017,True,Approved,Solex,Standard,medium,medium
9164,5,377,24-12-2017,False,Approved,Trek Bicycles,Mountain,low,medium
9165,0,1719,09-05-2017,True,Approved,Solex,Standard,medium,medium
9166,42,1445,03-10-2017,True,Approved,OHM Cycles,Road,medium,small
9167,35,2282,27-06-2017,False,Approved,Trek Bicycles,Standard,low,medium
9168,0,1840,23-09-2017,False,Approved,OHM Cycles,Standard,medium,medium
9169,48,990,14-10-2017,False,Approved,WeareA2B,Standard,medium,medium
9170,12,1798,12-04-2017,False,Approved,Giant Bicycles,Standard,medium,large
9171,47,2341,15-04-2017,False,Approved,Trek Bicycles,Road,low,small
9172,46,2515,11-02-2017,False,Approved,Solex,Standard,low,medium
9173,49,1223,04-08-2017,False,Approved,Trek Bicycles,Road,medium,medium
9174,95,3132,21-08-2017,False,Approved,Giant Bicycles,Standard,medium,large
9175,0,551,09-06-2017,True,Approved,OHM Cycles,Standard,medium,medium
9176,0,3325,08-07-2017,True,Approved,Trek Bicycles,Road,medium,medium
9177,2,3068,18-01-2017,True,Approved,Solex,Standard,medium,medium
9178,58,486,30-09-2017,True,Approved,OHM Cycles,Standard,medium,medium
9179,63,538,10-03-2017,True,Approved,Solex,Standard,medium,medium
9180,55,1464,06-08-2017,,Approved,Trek Bicycles,Road,medium,large
9181,10,671,04-02-2017,True,Approved,WeareA2B,Touring,medium,medium
9182,85,2648,16-01-2017,True,Approved,WeareA2B,Standard,medium,medium
9183,4,597,25-05-2017,True,Approved,Giant Bicycles,Standard,high,medium
9184,69,656,13-06-2017,True,Approved,Norco Bicycles,Road,medium,large
9185,25,3309,21-07-2017,False,Approved,OHM Cycles,Standard,high,medium
9186,71,1346,13-01-2017,True,Approved,Solex,Standard,high,large
9187,0,2844,22-10-2017,False,Approved,,,,
9188,24,3314,08-03-2017,True,Approved,Solex,Road,medium,large
9189,0,3251,15-12-2017,True,Approved,Norco Bicycles,Standard,low,medium
9190,29,1557,16-10-2017,False,Approved,Norco Bicycles,Road,medium,medium
9191,19,2999,02-05-2017,True,Approved,OHM Cycles,Road,high,large
9192,33,850,26-11-2017,True,Approved,Giant Bicycles,Standard,medium,small
9193,6,25,17-09-2017,False,Approved,OHM Cycles,Standard,high,medium
9194,0,2575,18-07-2017,False,Approved,Solex,Road,medium,medium
9195,90,324,30-04-2017,True,Approved,Norco Bicycles,Standard,low,medium
9196,51,364,15-03-2017,False,Approved,OHM Cycles,Standard,high,medium
9197,0,3481,04-05-2017,False,Approved,OHM Cycles,Standard,medium,medium
9198,85,2562,04-09-2017,True,Approved,WeareA2B,Standard,medium,medium
9199,68,2637,18-10-2017,False,Approved,OHM Cycles,Standard,medium,medium
9200,52,3127,15-08-2017,False,Approved,OHM Cycles,Road,medium,medium
9201,70,348,22-06-2017,False,Approved,Trek Bicycles,Standard,high,medium
9202,44,1597,04-12-2017,True,Approved,WeareA2B,Standard,medium,medium
9203,49,235,18-06-2017,True,Approved,Trek Bicycles,Road,medium,medium
9204,99,802,07-06-2017,True,Approved,OHM Cycles,Standard,medium,medium
9205,2,404,25-01-2017,False,Approved,Solex,Standard,medium,medium
9206,14,3061,23-07-2017,True,Approved,Trek Bicycles,Standard,medium,small
9207,86,56,14-03-2017,False,Approved,OHM Cycles,Standard,medium,medium
9208,17,3060,12-03-2017,True,Approved,Solex,Standard,high,medium
9209,32,3188,22-01-2017,False,Approved,Giant Bicycles,Standard,medium,medium
9210,33,3465,21-04-2017,False,Approved,OHM Cycles,Road,medium,small
9211,2,986,10-09-2017,True,Approved,Solex,Standard,medium,medium
9212,30,2777,18-05-2017,False,Approved,Solex,Standard,high,medium
9213,61,177,23-09-2017,False,Approved,Norco Bicycles,Standard,medium,small
9214,88,3203,26-07-2017,False,Approved,Norco Bicycles,Standard,medium,medium
9215,80,1551,17-10-2017,True,Approved,OHM Cycles,Touring,low,medium
9216,93,2086,25-03-2017,True,Approved,OHM Cycles,Standard,high,medium
9217,58,684,18-11-2017,True,Approved,OHM Cycles,Standard,medium,medium
9218,32,2633,07-05-2017,False,Approved,Giant Bicycles,Standard,medium,medium
9219,88,3278,08-12-2017,True,Approved,Norco Bicycles,Standard,medium,medium
9220,79,1156,17-08-2017,False,Approved,Norco Bicycles,Standard,medium,medium
9221,31,317,11-10-2017,True,Approved,Giant Bicycles,Standard,medium,medium
9222,32,2017,15-02-2017,True,Approved,Giant Bicycles,Standard,medium,medium
9223,82,1556,02-09-2017,False,Approved,Norco Bicycles,Standard,high,medium
9224,36,724,12-11-2017,False,Approved,Solex,Standard,low,medium
9225,34,2401,07-09-2017,True,Approved,Norco Bicycles,Road,high,large
9226,0,578,02-05-2017,False,Approved,Solex,Standard,medium,medium
9227,74,267,23-01-2017,False,Approved,WeareA2B,Standard,medium,medium
9228,55,2676,25-03-2017,True,Approved,Trek Bicycles,Road,medium,large
9229,85,507,10-02-2017,True,Approved,WeareA2B,Standard,medium,medium
9230,47,2845,31-07-2017,False,Approved,Trek Bicycles,Road,low,small
9231,0,3138,25-02-2017,False,Approved,,,,
9232,29,3496,15-04-2017,True,Approved,Norco Bicycles,Road,medium,medium
9233,49,1608,26-02-2017,True,Approved,Trek Bicycles,Road,medium,medium
9234,38,1039,20-01-2017,False,Approved,Trek Bicycles,Standard,medium,large
9235,14,2566,04-10-2017,False,Approved,Trek Bicycles,Standard,medium,small
9236,84,895,06-03-2017,False,Approved,Trek Bicycles,Road,medium,medium
9237,38,1460,18-12-2017,True,Approved,Trek Bicycles,Standard,medium,large
9238,53,619,05-02-2017,True,Approved,OHM Cycles,Standard,medium,medium
9239,38,2439,12-12-2017,True,Approved,Solex,Standard,medium,medium
9240,10,11,30-10-2017,True,Approved,WeareA2B,Touring,medium,medium
9241,9,1384,03-03-2017,False,Approved,OHM Cycles,Road,medium,medium
9242,91,262,15-06-2017,False,Approved,WeareA2B,Standard,low,medium
9243,99,2845,07-11-2017,False,Approved,OHM Cycles,Standard,medium,medium
9244,71,1976,28-03-2017,True,Approved,Solex,Standard,high,large
9245,10,1713,28-01-2017,True,Approved,Solex,Standard,medium,medium
9246,39,204,21-05-2017,True,Approved,Giant Bicycles,Standard,medium,large
9247,45,1482,24-03-2017,True,Approved,Solex,Standard,medium,medium
9248,88,1122,05-09-2017,False,Approved,Norco Bicycles,Standard,medium,medium
9249,52,24,13-11-2017,True,Approved,OHM Cycles,Road,medium,medium
9250,0,366,14-03-2017,False,Approved,Norco Bicycles,Standard,low,medium
9251,35,1625,13-05-2017,False,Approved,Trek Bicycles,Standard,low,medium
9252,41,3111,12-11-2017,False,Approved,Solex,Road,medium,medium
9253,95,2147,27-08-2017,True,Approved,OHM Cycles,Touring,low,medium
9254,79,946,16-09-2017,False,Approved,Solex,Touring,medium,large
9255,61,1645,18-03-2017,True,Approved,OHM Cycles,Standard,low,medium
9256,48,1087,16-12-2017,True,Approved,WeareA2B,Standard,medium,medium
9257,82,1329,13-06-2017,False,Approved,Norco Bicycles,Standard,high,medium
9258,81,65,16-08-2017,False,Approved,Norco Bicycles,Standard,medium,small
9259,28,2931,19-06-2017,False,Approved,Norco Bicycles,Standard,medium,small
9260,1,2687,25-06-2017,False,Approved,Giant Bicycles,Touring,medium,large
9261,50,584,09-01-2017,False,Approved,WeareA2B,Standard,medium,small
9262,37,3048,26-11-2017,False,Approved,OHM Cycles,Standard,low,medium
9263,62,248,11-08-2017,False,Approved,Solex,Standard,medium,medium
9264,13,523,15-05-2017,False,Approved,Solex,Standard,medium,medium
9265,21,1571,27-12-2017,False,Approved,Solex,Standard,medium,large
9266,39,704,24-02-2017,True,Approved,Giant Bicycles,Standard,medium,large
9267,35,1232,27-08-2017,False,Approved,Trek Bicycles,Standard,low,medium
9268,16,2064,06-05-2017,True,Approved,Norco Bicycles,Standard,high,small
9269,76,986,14-09-2017,False,Approved,WeareA2B,Standard,low,medium
9270,49,529,20-03-2017,False,Approved,Trek Bicycles,Road,medium,medium
9271,63,1623,23-05-2017,False,Approved,WeareA2B,Standard,medium,medium
9272,89,2221,13-08-2017,True,Approved,WeareA2B,Touring,medium,large
9273,43,3077,06-11-2017,False,Approved,Solex,Standard,medium,medium
9274,33,1025,13-06-2017,False,Approved,Giant Bicycles,Standard,medium,small
9275,84,2570,10-03-2017,True,Approved,Trek Bicycles,Road,medium,medium
9276,0,731,15-07-2017,True,Approved,,,,
9277,81,2585,11-08-2017,True,Approved,Norco Bicycles,Standard,medium,small
9278,87,1218,12-10-2017,False,Approved,Giant Bicycles,Standard,high,medium
9279,0,2647,31-10-2017,True,Approved,OHM Cycles,Standard,medium,medium
9280,40,1017,10-01-2017,False,Approved,Trek Bicycles,Road,medium,large
9281,66,304,26-06-2017,False,Approved,Giant Bicycles,Road,low,small
9282,39,2761,22-08-2017,False,Approved,Giant Bicycles,Standard,medium,large
9283,38,479,15-10-2017,True,Approved,Solex,Standard,medium,medium
9284,3,1594,16-10-2017,True,Cancelled,Trek Bicycles,Standard,medium,large
9285,45,213,17-07-2017,False,Approved,Trek Bicycles,Road,low,medium
9286,78,1303,15-10-2017,True,Approved,Giant Bicycles,Standard,medium,large
9287,52,315,04-02-2017,True,Approved,OHM Cycles,Road,medium,medium
9288,56,896,12-05-2017,True,Approved,OHM Cycles,Standard,medium,medium
9289,98,978,21-06-2017,False,Approved,OHM Cycles,Standard,medium,medium
9290,43,2937,16-09-2017,True,Approved,Solex,Standard,medium,medium
9291,100,2095,24-05-2017,False,Approved,Norco Bicycles,Road,medium,medium
9292,2,3083,24-09-2017,True,Approved,Solex,Standard,medium,medium
9293,46,2587,13-05-2017,False,Approved,Solex,Standard,low,medium
9294,45,3373,16-11-2017,False,Approved,Solex,Standard,medium,medium
9295,92,679,26-08-2017,True,Approved,WeareA2B,Standard,medium,small
9296,18,1340,25-10-2017,True,Approved,Norco Bicycles,Standard,high,medium
9297,46,2048,04-04-2017,False,Approved,OHM Cycles,Standard,low,medium
9298,35,1807,28-10-2017,True,Approved,Giant Bicycles,Standard,medium,medium
9299,19,1555,27-02-2017,True,Approved,Trek Bicycles,Mountain,low,medium
9300,14,94,18-08-2017,False,Approved,Trek Bicycles,Standard,medium,small
9301,46,3390,20-06-2017,,Approved,OHM Cycles,Standard,low,medium
9302,89,730,25-07-2017,True,Approved,WeareA2B,Touring,medium,large
9303,28,3073,01-01-2017,False,Approved,Norco Bicycles,Standard,medium,small
9304,95,258,04-01-2017,False,Approved,OHM Cycles,Touring,low,medium
9305,20,924,18-03-2017,False,Approved,Trek Bicycles,Standard,medium,small
9306,63,289,03-03-2017,True,Approved,WeareA2B,Standard,medium,medium
9307,71,2144,22-05-2017,False,Approved,Solex,Standard,high,large
9308,28,3406,18-09-2017,True,Approved,Norco Bicycles,Standard,medium,small
9309,14,1330,14-03-2017,True,Approved,Trek Bicycles,Standard,medium,small
9310,21,1451,13-01-2017,True,Approved,Solex,Standard,medium,large
9311,36,1344,06-11-2017,True,Approved,Solex,Standard,low,medium
9312,95,1576,26-06-2017,True,Approved,Giant Bicycles,Standard,medium,large
9313,11,3266,21-02-2017,False,Approved,Giant Bicycles,Standard,high,medium
9314,9,3351,25-04-2017,False,Approved,OHM Cycles,Road,medium,medium
9315,77,541,13-03-2017,False,Approved,Norco Bicycles,Road,medium,large
9316,64,815,14-09-2017,False,Approved,Trek Bicycles,Standard,medium,large
9317,48,662,28-03-2017,False,Approved,WeareA2B,Standard,medium,medium
9318,67,2618,22-06-2017,True,Approved,Norco Bicycles,Road,medium,medium
9319,9,1663,16-11-2017,False,Approved,Norco Bicycles,Standard,medium,small
9320,31,1084,25-09-2017,True,Cancelled,Giant Bicycles,Standard,medium,medium
9321,56,1477,03-05-2017,True,Approved,OHM Cycles,Standard,medium,medium
9322,50,1600,10-06-2017,False,Approved,Giant Bicycles,Standard,medium,medium
9323,30,3300,11-12-2017,False,Approved,Solex,Standard,high,medium
9324,94,1131,06-01-2017,False,Approved,Giant Bicycles,Standard,medium,large
9325,60,1635,13-08-2017,False,Approved,Giant Bicycles,Standard,high,small
9326,0,2310,25-10-2017,False,Approved,,,,
9327,5,182,01-07-2017,False,Approved,Trek Bicycles,Mountain,low,medium
9328,78,2732,28-06-2017,False,Approved,Giant Bicycles,Standard,medium,large
9329,8,2787,09-04-2017,True,Approved,Solex,Road,medium,small
